state,year,epi_week,rainfall_anomaly_mm,rainfall_zscore,heavy_rain_flag,extreme_rain_flag,rolling_4_rainfall_mm,reliefweb_flood_reports
Kebbi,2022,44,0.0,0,0,0,6.47,0
Kebbi,2022,45,0.0,0,0,0,0.02,0
Kebbi,2022,46,-0.002,-0.4472135954999579,0,0,0.0,0
Kebbi,2022,47,-0.31,-0.4472135954999579,0,0,0.0,0
Kebbi,2022,48,0.0,0,0,0,0.0,0
Kebbi,2022,49,0.0,0,0,0,0.0,0
Kebbi,2022,50,0.0,0,0,0,0.0,0
Kebbi,2022,51,0.0,0,0,0,0.0,0
Kebbi,2022,52,0.0,0,0,0,0.0,0
Kebbi,2023,1,-0.005,-0.4082482904638631,0,0,0.0,0
Kebbi,2023,2,0.0,0,0,0,0.0,0
Kebbi,2023,3,0.0,0,0,0,0.0,0
Kebbi,2023,4,0.0,0,0,0,0.0,0
Kebbi,2023,5,0.0,0,0,0,0.0,0
Kebbi,2023,6,0.0,0,0,0,0.0,0
Kebbi,2023,7,0.0,0,0,0,0.0,0
Kebbi,2023,8,0.0,0,0,0,0.0,0
Kebbi,2023,9,0.0,0,0,0,0.0,0
Kebbi,2023,10,-0.05399999999999999,-0.18513137179769215,0,0,0.1,0
Kebbi,2023,11,-8.48,-0.44355055941587596,0,0,0.22,0
Kebbi,2023,12,0.718,0.9269185656782836,0,0,1.5,0
Kebbi,2023,13,0.0,0,0,0,1.5,0
Kebbi,2023,14,-0.566,-0.39910352348718714,0,0,2.07,0
Kebbi,2023,15,-0.576,-0.6148991180488198,0,0,1.99,0
Kebbi,2023,16,-9.612,-0.44910665117148135,0,0,1.81,0
Kebbi,2023,17,3.232,1.6479353780409478,0,0,6.33,0
Kebbi,2023,18,-0.33799999999999997,-0.6856392828860696,0,0,5.660000000000001,0
Kebbi,2023,19,1.7680000000000042,0.036543550896368786,0,0,38.14,0
Kebbi,2023,20,-13.739999999999998,-0.4690296893747827,0,0,44.25000000000001,0
Kebbi,2023,21,0.9620000000000002,0.28833272411007477,0,0,44.56,0
Kebbi,2023,22,-22.561999999999998,-1.0562699124230939,0,0,51.38,0
Kebbi,2023,23,-19.752,-0.7846067982511096,0,0,34.91000000000001,0
Kebbi,2023,24,18.424,0.5566283729771924,1,0,94.01000000000002,0
Kebbi,2023,25,1.0239999999999974,0.03304489680189235,0,0,118.04000000000002,0
Kebbi,2023,26,-10.546,-0.8637278810836638,0,0,127.71000000000001,0
Kebbi,2023,27,39.362,0.6523935110713541,1,1,214.03000000000003,0
Kebbi,2023,28,-213.526,-0.5192361073664253,0,0,171.34,0
Kebbi,2023,29,-8.068000000000001,-0.3536049410989264,0,0,170.28000000000003,0
Kebbi,2023,30,-20.404,-0.8105529371902185,0,0,180.60000000000002,0
Kebbi,2023,31,-31.053999999999995,-0.7648078030672685,0,0,124.08000000000001,0
Kebbi,2023,32,15.356000000000009,1.1376449458064004,1,0,167.67000000000002,0
Kebbi,2023,33,-24.93,-1.526224637383214,0,0,173.53,0
Kebbi,2023,34,-49.269999999999996,-1.0502935550196215,0,0,167.69000000000003,0
Kebbi,2023,35,0.804000000000002,0.05059856869657502,0,0,173.36,0
Kebbi,2023,36,-42.22199999999999,-0.9553838572644409,0,0,144.92000000000002,0
Kebbi,2023,37,-15.978000000000002,-1.2025001769277361,0,0,144.63000000000002,0
Kebbi,2023,38,-23.722,-1.131993500681414,0,0,128.96,0
Kebbi,2023,39,2.3560000000000016,0.21876529948980053,0,0,117.78,0
Kebbi,2023,40,-0.9960000000000022,-0.1344093693444269,0,0,95.91000000000001,0
Kebbi,2023,41,-5.338,-0.9428819091476754,0,0,62.710000000000015,0
Kebbi,2023,42,3.4140000000000006,0.8639431235507234,0,0,64.49000000000001,0
Kebbi,2023,43,-7.391999999999999,-0.47200897953192744,0,0,24.150000000000013,0
Kebbi,2023,44,0.0,0,0,0,7.250000000000014,0
Kebbi,2023,45,0.0,0,0,0,7.080000000000014,0
Kebbi,2023,46,0.008,1.7888543819998317,0,0,0.010000000000014211,0
Kebbi,2023,47,1.24,1.7888543819998317,0,0,1.5600000000000143,0
Kebbi,2023,48,0.0,0,0,0,1.5600000000000143,0
Kebbi,2023,49,0.0,0,0,0,1.5600000000000143,0
Kebbi,2023,50,0.0,0,0,0,1.5500000000000143,0
Kebbi,2023,51,0.0,0,0,0,0.0,0
Kebbi,2023,52,0.0,0,0,0,0.0,0
Kebbi,2024,1,-0.005,-0.4082482904638631,0,0,0.0,0
Kebbi,2024,2,0.0,0,0,0,0.0,0
Kebbi,2024,3,0.0,0,0,0,0.0,0
Kebbi,2024,4,0.0,0,0,0,0.0,0
Kebbi,2024,5,0.0,0,0,0,0.0,0
Kebbi,2024,6,0.0,0,0,0,0.0,0
Kebbi,2024,7,0.0,0,0,0,0.0,0
Kebbi,2024,8,0.0,0,0,0,0.0,0
Kebbi,2024,9,0.0,0,0,0,0.0,0
Kebbi,2024,10,-0.154,-0.5279672454971222,0,0,0.0,0
Kebbi,2024,11,34.199999999999996,1.788847775002707,0,0,42.80000000000001,0
Kebbi,2024,12,-0.562,-0.7255267881771524,0,0,42.80000000000001,0
Kebbi,2024,13,0.0,0,0,0,42.80000000000001,0
Kebbi,2024,14,1.684,1.187438751859405,0,0,45.72000000000001,0
Kebbi,2024,15,1.544,1.6482712469919754,0,0,5.080000000000014,0
Kebbi,2024,16,38.248000000000005,1.7870818970044549,0,0,54.04000000000001,0
Kebbi,2024,17,0.512,0.261059069788665,0,0,55.84000000000001,0
Kebbi,2024,18,-0.27799999999999997,-0.5639281675808501,0,0,52.98000000000001,0
Kebbi,2024,19,83.268,1.7211020339586136,1,1,164.84,0
Kebbi,2024,20,-20.39,-0.6960345972599579,0,0,116.44000000000001,0
Kebbi,2024,21,0.722,0.2163994041657733,0,0,119.23000000000002,0
Kebbi,2024,22,31.098,1.4558940579972242,0,0,179.65,0
Kebbi,2024,23,31.437999999999995,1.2488086534739966,1,0,132.87,0
Kebbi,2024,24,49.083999999999996,1.4829324283115777,1,1,229.28,0
Kebbi,2024,25,-27.046000000000003,-0.8727854286171708,0,0,225.48,0
Kebbi,2024,26,3.2739999999999974,0.2681438538467583,0,0,195.31,0
Kebbi,2024,27,-30.148000000000003,-0.49967886722674626,0,0,160.93,0
Kebbi,2024,28,734.594,1.7863292013840557,1,1,1035.7,0
Kebbi,2024,29,37.192,1.6300539129091802,1,0,1107.97,0
Kebbi,2024,30,-2.513999999999996,-0.09986914742678915,0,0,1122.3600000000001,0
Kebbi,2024,31,49.46600000000001,1.2182644035076162,1,1,1215.8700000000001,0
Kebbi,2024,32,-9.613999999999997,-0.7122504889934048,0,0,286.37,0
Kebbi,2024,33,-8.309999999999995,-0.5087415457944043,0,0,263.59000000000003,0
Kebbi,2024,34,-4.059999999999988,-0.08654742913293385,1,0,285.07000000000005,0
Kebbi,2024,35,19.464000000000006,1.2249384839678286,1,0,228.88000000000002,0
Kebbi,2024,36,-0.20199999999999818,-0.00457078156334175,1,1,267.43,0
Kebbi,2024,37,19.132000000000005,1.43986940699596,1,0,285.63,0
Kebbi,2024,38,8.127999999999997,0.3878611910268328,0,0,256.6,0
Kebbi,2024,39,-10.434000000000001,-0.9688442847523674,0,0,213.97,0
Kebbi,2024,40,2.853999999999999,0.385144919788146,0,0,153.93,0
Kebbi,2024,41,-1.008,-0.17804888805186528,0,0,89.95,0
Kebbi,2024,42,-0.9359999999999995,-0.2368631410789328,0,0,55.53,0
Kebbi,2024,43,27.987999999999996,1.787146552913905,0,0,63.36,0
Kebbi,2024,44,0.0,0,0,0,42.61,0
Kebbi,2024,45,0.0,0,0,0,38.11,0
Kebbi,2024,46,-0.002,-0.4472135954999579,0,0,35.38,0
Kebbi,2024,47,-0.31,-0.4472135954999579,0,0,0.0,0
Kebbi,2024,48,0.0,0,0,0,0.0,0
Kebbi,2024,49,0.0,0,0,0,0.0,0
Kebbi,2024,50,0.0,0,0,0,0.0,0
Kebbi,2024,51,0.0,0,0,0,0.0,0
Kebbi,2024,52,0.0,0,0,0,0.0,0
Kebbi,2025,1,-0.005,-0.4082482904638631,0,0,0.0,0
Kebbi,2025,2,0.0,0,0,0,0.0,0
Kebbi,2025,3,0.0,0,0,0,0.0,0
Kebbi,2025,4,0.0,0,0,0,0.0,0
Kebbi,2025,5,0.0,0,0,0,0.0,0
Kebbi,2025,6,0.0,0,0,0,0.0,0
Kebbi,2025,7,0.0,0,0,0,0.0,0
Kebbi,2025,8,0.0,0,0,0,0.0,0
Kebbi,2025,9,0.0,0,0,0,0.0,0
Kebbi,2025,10,-0.154,-0.5279672454971222,0,0,0.0,0
Kebbi,2025,11,-8.6,-0.4498272182755345,0,0,0.0,0
Kebbi,2025,12,-0.562,-0.7255267881771524,0,0,0.0,0
Kebbi,2025,13,0.0,0,0,0,0.0,0
Kebbi,2025,14,-1.236,-0.8715405565903946,0,0,0.0,0
Kebbi,2025,15,-0.616,-0.657600445691099,0,0,0.0,0
Kebbi,2025,16,-10.712,-0.5005025434195701,0,0,0.0,0
Kebbi,2025,17,-1.188,-0.6057386228690117,0,0,0.10000000000000711,0
Kebbi,2025,18,0.8019999999999999,1.6268719079131,0,0,1.240000000000007,0
Kebbi,2025,19,-30.752,-0.6356262879893271,0,0,1.240000000000007,0
Kebbi,2025,20,3.9800000000000004,0.13586158396736794,0,0,26.170000000000005,0
Kebbi,2025,21,-3.4379999999999997,-1.0304448082021171,0,0,26.500000000000004,0
Kebbi,2025,22,11.617999999999995,0.5439120575539181,0,0,66.36,0
Kebbi,2025,23,-21.152,-0.8402188637407589,0,0,81.01,0
Kebbi,2025,24,-28.226000000000003,-0.8527677190433257,0,0,75.74000000000001,0
Kebbi,2025,25,-17.916000000000004,-0.5781566124049854,0,0,85.22999999999999,0
Kebbi,2025,26,19.854,1.6260623317878875,0,0,91.12,0
Kebbi,2025,27,86.59199999999998,1.4351927978936712,1,1,226.07,0
Kebbi,2025,28,-153.81600000000003,-0.3740379208652534,1,1,289.74,0
Kebbi,2025,29,-21.798000000000002,-0.9553644653042137,0,0,293.89,0
Kebbi,2025,30,-9.653999999999996,-0.3835070601663579,0,0,284.56,0
Kebbi,2025,31,39.096000000000004,0.9628687405396386,1,1,250.96,0
Kebbi,2025,32,-17.503999999999998,-1.2967789223362347,0,0,201.98,0
Kebbi,2025,33,12.550000000000004,0.7683160529145344,1,0,259.05,0
Kebbi,2025,34,-41.72999999999999,-0.8895626152013152,0,0,250.0,0
Kebbi,2025,35,11.374000000000002,0.7158061198443321,1,0,196.09000000000003,0
Kebbi,2025,36,-11.191999999999993,-0.2532484517669371,1,0,231.54000000000002,0
Kebbi,2025,37,-8.397999999999996,-0.6320313234346677,0,0,201.35000000000002,0
Kebbi,2025,38,11.437999999999999,0.5458115530222583,0,0,213.3,0
Kebbi,2025,39,1.5760000000000005,0.14633875721389028,0,0,190.76999999999998,0
Kebbi,2025,40,10.483999999999998,1.414807056432699,0,0,149.35,0
Kebbi,2025,41,9.152000000000001,1.616570856597888,0,0,123.06,0
Kebbi,2025,42,-3.6559999999999997,-0.9251833801117294,0,0,82.61,0
Kebbi,2025,43,-7.391999999999999,-0.47200897953192744,0,0,43.05,0
Kebbi,2025,44,0.0,0,0,0,14.67,0
Kebbi,2025,45,0.0,0,0,0,0.01,0
Kebbi,2025,46,-0.002,-0.4472135954999579,0,0,0.0,0
Kebbi,2025,47,-0.31,-0.4472135954999579,0,0,0.0,0
Kebbi,2025,48,0.0,0,0,0,0.0,0
Kebbi,2025,49,0.0,0,0,0,0.0,0
Kebbi,2025,50,0.0,0,0,0,0.0,0
Kebbi,2025,51,0.0,0,0,0,0.0,0
Kebbi,2025,52,0.0,0,0,0,0.0,0
Kebbi,2026,1,-0.005,-0.4082482904638631,0,0,0.0,0
Kogi,2020,53,0.0,0,0,0,0.11,0
Kogi,2021,1,-4.3,-0.29043008567356,0,0,2.28,0
Kogi,2021,2,-5.386000000000001,-0.4461779859506027,0,0,2.3,0
Kogi,2021,3,-1.4060000000000001,-0.47203857561398127,0,0,2.3,0
Kogi,2021,4,-7.311999999999999,-0.44867570648432825,0,0,2.41,0
Kogi,2021,5,-1.9340000000000002,-0.25557253943884967,0,0,2.16,0
Kogi,2021,6,-11.788,-0.5747485566113175,0,0,5.52,0
Kogi,2021,7,-1.2599999999999998,-0.3747088653772885,0,0,5.85,0
Kogi,2021,8,-5.268,-1.235053042051444,0,0,6.08,0
Kogi,2021,9,-16.786,-0.7699744987839415,0,0,4.36,0
Kogi,2021,10,3.3900000000000006,0.47763536941380236,0,0,14.18,0
Kogi,2021,11,-1.6759999999999984,-0.16627268051583116,0,0,24.060000000000002,0
Kogi,2021,12,-5.786,-0.3886983346194152,0,0,34.78,0
Kogi,2021,13,-6.609999999999999,-0.8084149764273623,0,0,34.64,0
Kogi,2021,14,23.034,1.5193353623852845,0,0,67.31,0
Kogi,2021,15,42.71,1.7461757214173208,1,0,129.15,0
Kogi,2021,16,12.118,0.9764591123414437,0,0,145.23,0
Kogi,2021,17,-16.020000000000003,-1.2359188893754065,0,0,151.92,0
Kogi,2021,18,-3.065999999999999,-0.19774626030960224,0,0,129.55999999999997,0
Kogi,2021,19,2.1519999999999975,0.23425333715212038,0,0,79.09,0
Kogi,2021,20,1.9160000000000004,0.1066590268369127,0,0,85.04,0
Kogi,2021,21,3.016000000000002,0.24480734801430798,0,0,110.78,0
Kogi,2021,22,52.706,1.61410367224506,1,1,189.5,0
Kogi,2021,23,-29.073999999999998,-0.7254544277036511,0,0,206.72000000000003,0
Kogi,2021,24,4.822000000000003,0.5165319596213777,0,0,215.69,0
Kogi,2021,25,4.116000000000007,0.3358805199699532,0,0,222.08,0
Kogi,2021,26,-7.613999999999997,-0.349090107258557,0,0,167.24,0
Kogi,2021,27,-22.648000000000003,-0.9273370713264423,0,0,158.05,0
Kogi,2021,28,22.446000000000005,1.3408479419613526,0,0,166.23000000000002,0
Kogi,2021,29,-18.099999999999998,-0.6676254921545807,0,0,156.51000000000002,0
Kogi,2021,30,-18.118,-0.7467462354868014,0,0,135.35000000000002,0
Kogi,2021,31,80.10399999999998,1.684275130098706,1,1,230.45000000000002,0
Kogi,2021,32,43.46,1.3493920931628403,1,1,271.41,0
Kogi,2021,33,120.114,1.750188052594867,1,1,412.74,0
Kogi,2021,34,-1.980000000000004,-0.07901021468997729,0,0,425.19,0
Kogi,2021,35,38.284000000000006,1.2714571566547077,1,1,391.79,0
Kogi,2021,36,13.091999999999999,0.5239895512801779,0,0,356.34000000000003,0
Kogi,2021,37,-6.074000000000005,-0.4735253400863928,0,0,218.9,0
Kogi,2021,38,23.504000000000005,1.0191920420560463,1,0,256.13,0
Kogi,2021,39,-10.719999999999992,-0.7659499688268337,0,0,205.63,0
Kogi,2021,40,15.46799999999999,0.5995827746098826,1,0,225.63,0
Kogi,2021,41,-14.869999999999997,-1.223072370253962,0,0,220.82999999999998,0
Kogi,2021,42,9.402000000000001,0.8895920637172293,0,0,181.46,0
Kogi,2021,43,42.900000000000006,1.5300476482880272,1,0,210.49,0
Kogi,2021,44,21.942,1.0156468785869002,0,0,179.82,0
Kogi,2021,45,66.008,1.7214533336542976,1,1,244.12,0
Kogi,2021,46,122.08,1.788214922815016,1,1,361.87,0
Kogi,2021,47,3.5100000000000007,0.5610146957427231,0,0,299.98999999999995,0
Kogi,2021,48,4.102,1.7664599714881737,0,0,260.46999999999997,0
Kogi,2021,49,2.31,0.9185852826774302,0,0,172.05999999999997,0
Kogi,2021,50,0.19600000000000006,0.3056982111852863,0,0,18.59,0
Kogi,2021,51,7.712,1.7887966361008842,0,0,20.29,0
Kogi,2021,52,219.41400000000004,1.7888543808851074,1,1,288.89000000000004,0
Kogi,2022,1,30.17,2.037738531342164,0,0,321.39000000000004,0
Kogi,2022,2,21.594,1.7888539600106412,0,0,347.57000000000005,0
Kogi,2022,3,5.324,1.78743483397499,0,0,344.64000000000004,0
Kogi,2022,4,29.148,1.7885666702140592,0,0,107.05,0
Kogi,2022,5,-3.854,-0.5092950191299517,0,0,70.41,0
Kogi,2022,6,11.062,0.5393509105220898,0,0,69.64,0
Kogi,2022,7,6.01,1.7873018102519873,0,0,70.50999999999999,0
Kogi,2022,8,-0.3780000000000001,-0.08861997909936334,0,0,39.17,0
Kogi,2022,9,8.014,0.3676025040661567,0,0,64.17,0
Kogi,2022,10,-0.5499999999999989,-0.07749246406418606,0,0,47.199999999999996,0
Kogi,2022,11,-9.126,-0.9053726028564896,0,0,42.36,0
Kogi,2022,12,23.453999999999997,1.5756188628005123,0,0,77.42999999999999,0
Kogi,2022,13,13.64,1.6681967138380065,0,0,72.74,0
Kogi,2022,14,5.844000000000001,0.3854734678205958,0,0,92.16,0
Kogi,2022,15,-11.599999999999998,-0.47425985409601773,0,0,107.13999999999999,0
Kogi,2022,16,12.978,1.0457572503686463,0,0,94.83999999999999,0
Kogi,2022,17,19.68,1.5182823809555552,0,0,116.97999999999999,0
Kogi,2022,18,-15.076,-0.9723491912679597,0,0,99.8,0
Kogi,2022,19,9.802,1.0669847633666758,0,0,111.29,0
Kogi,2022,20,25.085999999999995,1.3964761728761956,0,0,139.55,0
Kogi,2022,21,6.056000000000001,0.4915627651109577,0,0,132.63,0
Kogi,2022,22,-4.864000000000004,-0.14895837782795085,0,0,165.78999999999996,0
Kogi,2022,23,28.156000000000006,0.7025484923445005,1,1,232.58999999999997,0
Kogi,2022,24,-16.668,-1.785473808164479,0,0,196.89999999999998,0
Kogi,2022,25,14.146,1.1543648774283166,0,0,210.27999999999997,0
Kogi,2022,26,-15.064,-0.6906610685241534,0,0,205.55999999999997,0
Kogi,2022,27,15.812000000000005,0.6474326109066455,0,0,177.6,0
Kogi,2022,28,-17.144,-1.024124437181922,0,0,167.67999999999998,0
Kogi,2022,29,-20.43,-0.7535684422496179,0,0,145.6,0
Kogi,2022,30,-12.488,-0.5147017876564288,0,0,137.51999999999998,0
Kogi,2022,31,-27.766000000000002,-0.5838108366913098,0,0,86.28999999999999,0
Kogi,2022,32,22.550000000000004,0.7001562747543041,1,0,145.93,0
Kogi,2022,33,-37.296,-0.5434421766786399,0,0,132.18,0
Kogi,2022,34,38.15,1.522343277991226,1,1,179.13,0
Kogi,2022,35,-5.295999999999999,-0.1758864565260508,0,0,210.01999999999998,0
Kogi,2022,36,-10.567999999999998,-0.4229698730468163,0,0,171.82000000000002,0
Kogi,2022,37,-0.9239999999999995,-0.07203447715505867,0,0,196.94,0
Kogi,2022,38,-3.9059999999999917,-0.1693738987521659,0,0,166.63,0
Kogi,2022,39,22.660000000000004,1.6190696169417973,1,0,193.09,0
Kogi,2022,40,37.867999999999995,1.4678691821132046,1,1,259.15,0
Kogi,2022,41,0.9299999999999997,0.0764934300158833,0,0,265.0,0
Kogi,2022,42,-14.857999999999999,-1.4058241738683888,0,0,228.78,0
Kogi,2022,43,-24.659999999999997,-0.8795099069180126,0,0,156.87,0
Kogi,2022,44,-20.177999999999997,-0.9339952017193723,0,0,61.68,0
Kogi,2022,45,-22.652,-0.5907520439028172,0,0,21.52,0
Kogi,2022,46,-32.089999999999996,-0.4700509245833376,0,0,9.36,0
Kogi,2022,47,-4.38,-0.700069620328526,0,0,7.150000000000001,0
Kogi,2022,48,-0.6080000000000001,-0.26182536876275225,0,0,5.039999999999999,0
Kogi,2022,49,-1.8299999999999996,-0.7277104187444575,0,0,1.15,0
Kogi,2022,50,0.896,1.3974775368470227,0,0,2.55,0
Kogi,2022,51,-1.948,-0.4518381544507939,0,0,2.48,0
Kogi,2022,52,-54.85600000000001,-0.4472339774026883,0,0,1.52,0
Kogi,2023,1,-6.47,-0.436995966118124,0,0,1.52,0
Kogi,2023,2,-5.406000000000001,-0.4478347924338949,0,0,0.0,0
Kogi,2023,3,-1.1260000000000001,-0.37803373836510873,0,0,0.28,0
Kogi,2023,4,-6.802,-0.41738131229573316,0,0,1.01,0
Kogi,2023,5,13.456,1.7781717118351401,0,0,18.32,0
Kogi,2023,6,31.022000000000006,1.512542392534467,0,0,64.51,0
Kogi,2023,7,-1.5899999999999999,-0.47284690154753073,0,0,64.23,0
Kogi,2023,8,6.432,1.507946311024087,0,0,75.65,0
Kogi,2023,9,-8.966000000000001,-0.4112707825626606,0,0,66.36,0
Kogi,2023,10,9.77,1.3765479525583624,0,0,39.75,0
Kogi,2023,11,-1.3359999999999985,-0.13254194580498233,0,0,50.3,0
Kogi,2023,12,5.614000000000001,0.3771435275757687,0,0,60.72,0
Kogi,2023,13,1.4000000000000012,0.17122253661093922,0,0,60.769999999999996,0
Kogi,2023,14,-2.5859999999999985,-0.17057398832718346,0,0,61.44,0
Kogi,2023,15,-14.179999999999996,-0.5797417871622009,0,0,66.05000000000001,0
Kogi,2023,16,-0.661999999999999,-0.053343450434893115,0,0,57.949999999999996,0
Kogi,2023,17,-3.450000000000003,-0.2661623076370259,0,0,69.19999999999999,0
Kogi,2023,18,14.594000000000001,0.9412618796341606,0,0,90.12,0
Kogi,2023,19,6.451999999999998,0.7023245963315436,0,0,100.84,0
Kogi,2023,20,7.596,0.42285071391085005,0,0,125.25,0
Kogi,2023,21,-6.873999999999999,-0.5579594530007798,0,0,128.53,0
Kogi,2023,22,-23.574,-0.7219458879350557,0,0,113.30999999999999,0
Kogi,2023,23,56.126000000000005,1.400455912818846,1,1,211.43,0
Kogi,2023,24,3.3419999999999987,0.3579945684476654,0,0,213.24,0
Kogi,2023,25,3.246000000000002,0.2648853663319891,0,0,228.65,0
Kogi,2023,26,16.046,0.735684247579565,1,0,273.75,0
Kogi,2023,27,20.892000000000003,0.8554365106919831,1,0,222.89999999999998,0
Kogi,2023,28,4.426000000000002,0.2643942346574422,0,0,214.53999999999996,0
Kogi,2023,29,23.490000000000002,0.8664377243486797,1,0,247.27999999999997,0
Kogi,2023,30,23.36200000000001,0.9628814192208116,0,0,243.94,0
Kogi,2023,31,-28.976,-0.6092524239705897,0,0,186.42000000000002,0
Kogi,2023,32,-20.53,-0.6374371760845171,0,0,181.41000000000003,0
Kogi,2023,33,-5.795999999999999,-0.08445385178113997,0,0,155.24,0
Kogi,2023,34,-5.450000000000003,-0.21747761114160385,0,0,122.74000000000001,0
Kogi,2023,35,23.194000000000003,0.7703003158355785,1,0,183.33,0
Kogi,2023,36,34.062,1.3632853724186846,1,0,232.83999999999997,0
Kogi,2023,37,2.7759999999999962,0.21641526902861766,0,0,230.16,0
Kogi,2023,38,-9.385999999999989,-0.407000361927248,0,0,237.97,0
Kogi,2023,39,-12.43999999999999,-0.8888449265117362,0,0,200.84,0
Kogi,2023,40,-22.122000000000007,-0.8575103529816289,0,0,162.28,0
Kogi,2023,41,8.96,0.7369689601530264,0,0,172.46,0
Kogi,2023,42,5.082000000000001,0.4808452316327334,0,0,161.66,0
Kogi,2023,43,-25.599999999999998,-0.9130354264842304,0,0,123.91,0
Kogi,2023,44,24.562000000000005,1.1369209111225707,0,0,133.45,0
Kogi,2023,45,-17.702,-0.46165869155781697,0,0,90.21000000000001,0
Kogi,2023,46,-30.049999999999994,-0.4401692204340696,0,0,60.150000000000006,0
Kogi,2023,47,9.41,1.5040308509797786,0,0,72.67,0
Kogi,2023,48,-0.778,-0.33503311989707435,0,0,25.65,0
Kogi,2023,49,-1.8099999999999996,-0.719757299413917,0,0,16.83,0
Kogi,2023,50,-0.624,-0.9732432845898907,0,0,14.67,0
Kogi,2023,51,-1.948,-0.4518381544507939,0,0,0.81,0
Kogi,2023,52,-54.85600000000001,-0.4472339774026883,0,0,0.02,0
Kogi,2024,1,-6.46,-0.43632054731423203,0,0,0.01,0
Kogi,2024,2,-5.396000000000001,-0.4470063891922488,0,0,0.02,0
Kogi,2024,3,-1.4060000000000001,-0.47203857561398127,0,0,0.02,0
Kogi,2024,4,-7.512,-0.4609480179308362,0,0,0.04,0
Kogi,2024,5,-3.854,-0.5092950191299517,0,0,0.03,0
Kogi,2024,6,-15.168000000000001,-0.739547514988163,0,0,0.02,0
Kogi,2024,7,-1.5799999999999998,-0.46987302166358397,0,0,0.03,0
Kogi,2024,8,-1.6580000000000004,-0.3887087972136095,0,0,4.069999999999999,0
Kogi,2024,9,-16.796,-0.7704331991883165,0,0,4.26,0
Kogi,2024,10,-9.02,-1.2708764106526538,0,0,5.049999999999999,0
Kogi,2024,11,17.134,1.699830613340247,0,0,34.06,0
Kogi,2024,12,-11.966,-0.8038652388620675,0,0,34.99,0
Kogi,2024,13,-4.52,-0.5528041896296032,0,0,36.95,0
Kogi,2024,14,-14.225999999999999,-0.9383548174565015,0,0,44.769999999999996,0
Kogi,2024,15,-15.169999999999996,-0.6202174126410852,0,0,29.92,0
Kogi,2024,16,-13.172,-1.061389621039899,0,0,26.889999999999997,0
Kogi,2024,17,2.7399999999999984,0.21138687621027535,0,0,50.25,0
Kogi,2024,18,17.674,1.1399110909040806,0,0,85.89,0
Kogi,2024,19,-12.798000000000002,-1.393110691855409,0,0,78.35,0
Kogi,2024,20,-16.404000000000003,-0.9131704990776179,0,0,91.27000000000001,0
Kogi,2024,21,14.895999999999997,1.2091015437735837,0,0,110.13,0
Kogi,2024,22,-29.644,-0.9078376135550515,0,0,85.75999999999999,0
Kogi,2024,23,-35.10399999999999,-0.8759149834941516,0,0,111.9,0
Kogi,2024,24,3.942,0.42226648378835957,0,0,138.31,0
Kogi,2024,25,-2.333999999999996,-0.19046286044943347,0,0,126.37,0
Kogi,2024,26,-22.553999999999995,-1.0340659678368131,0,0,138.94,0
Kogi,2024,27,-30.348000000000003,-1.2426185729695722,0,0,128.08,0
Kogi,2024,28,-16.183999999999997,-0.9667772918427568,0,0,98.51,0
Kogi,2024,29,35.18,1.297627890276141,1,1,148.51999999999998,0
Kogi,2024,30,-21.858,-0.9008929912391272,0,0,138.56,0
Kogi,2024,31,-31.016000000000002,-0.6521456785571442,0,0,130.24,0
Kogi,2024,32,-34.910000000000004,-1.0839226408724059,0,0,131.46,0
Kogi,2024,33,-41.806,-0.6091576479576153,0,0,57.589999999999996,0
Kogi,2024,34,1.2399999999999949,0.04948114455331881,0,0,77.0,0
Kogi,2024,35,-30.975999999999996,-1.0287497880194392,0,0,85.46,0
Kogi,2024,36,-4.427999999999997,-0.17722469699577043,0,0,110.86,0
Kogi,2024,37,19.485999999999997,1.5191166903067899,0,0,160.89999999999998,0
Kogi,2024,38,-31.74599999999999,-1.3765857116708318,0,0,139.66,0
Kogi,2024,39,-0.09999999999999432,-0.007145055679354391,0,0,169.04000000000002,0
Kogi,2024,40,-13.122000000000007,-0.5086452785383301,0,0,177.97,0
Kogi,2024,41,-9.269999999999996,-0.7624667701583204,0,0,153.21,0
Kogi,2024,42,-7.287999999999997,-0.6895710444981029,0,0,152.4,0
Kogi,2024,43,1.0700000000000038,0.038162027591333206,0,0,128.98000000000002,0
Kogi,2024,44,-16.938,-0.7840227340035053,0,0,88.02,0
Kogi,2024,45,-26.402,-0.688550038103575,0,0,54.31,0
Kogi,2024,46,-32.209999999999994,-0.47180867188623565,0,0,34.46,0
Kogi,2024,47,-4.44,-0.709659615127547,0,0,6.46,0
Kogi,2024,48,-1.558,-0.6709275074545525,0,0,0.16,0
Kogi,2024,49,-1.8299999999999996,-0.7277104187444575,0,0,0.02,0
Kogi,2024,50,-0.624,-0.9732432845898907,0,0,0.02,0
Kogi,2024,51,-1.948,-0.4518381544507939,0,0,0.01,0
Kogi,2024,52,-54.85600000000001,-0.4472339774026883,0,0,0.0,0
Kogi,2025,1,-6.47,-0.436995966118124,0,0,0.0,0
Kogi,2025,2,-5.406000000000001,-0.4478347924338949,0,0,0.0,0
Kogi,2025,3,-1.3860000000000001,-0.46532394438191893,0,0,0.02,0
Kogi,2025,4,-7.521999999999999,-0.46156163350316154,0,0,0.03,0
